Month,Zone Name,Region,Instance Name,Env,Instance Id,State,App Name,TechnicalOwner,Avg CPU (%),Total Hours,Tenancy,Avg Memory Used (%),Avg File System Used (%),Avg Network In (%),Avg Network Out (%),Product,Compute Cost (Month),API Name,Recommendation,Recommended Price,Savings
Sep/20,us-west-2a,Oregon,AWTJDE041,,i-017e24e6a5cd28e6a,running,JDE Thick Cient,Narender Reddy,13.16,714,default,N/A,N/A,0,0,Windows,134.23,m5.large,Migrate to t3.large,80.84,56.36
Sep/20,us-west-2a,Oregon,AWTJDE076,Development,i-0f0621ac306061e08,running,JDE Thick Client Server,Narender Reddy,13.08,504,default,N/A,N/A,0,0,Windows,94.75,m5.large,Migrate to t3.large,80.84,56.36
Sep/20,us-west-2a,Oregon,AwOr-PdRssApp01,Production,i-09d4e7e576da2dc89,running,RSSBus Application,Deepak Karir,10.83,714,default,N/A,N/A,0,0,Windows,134.19,m5.large,Migrate to t3.large,80.84,56.36
Sep/20,us-west-2a,Oregon,AWTJDE050,,i-04ca3057fa5c10d48,running,JDE Thick Client,Narender Reddy,12.31,652,default,N/A,N/A,0,0,Windows,122.58,m5.large,Migrate to t3.large,80.84,56.36
Sep/20,us-west-2a,Oregon,AWOR-PDSHSAPP04,Production,i-046ccecc597cf471b,running,OpenLab Shared Services,Long Tran,4.37,714,default,N/A,N/A,0,0,Windows,134.23,m5.large,Migrate to t3.large,80.84,56.36
Sep/20,us-west-2a,Oregon,AWTJDE054,Test,i-0c525be5cdef298c4,running,JDE Thick Client Server,Narender Reddy,13.18,553,default,N/A,N/A,0,0,Windows,103.96,m5.large,Migrate to t3.large,80.84,56.36
Sep/20,us-west-2a,Oregon,AWTJDE055,Test,i-0d8deed45eb72c59d,running,JDE Thick Client Server,Narender Reddy,13.73,548,default,N/A,N/A,0,0,Windows,103.02,m5.large,Migrate to t3.large,80.84,56.36
Sep/20,us-west-2a,Oregon,AWTJDE053,,i-0bd92ca0b8fe0c577,running,JDE Thick Cient,Narender Reddy,13.09,636,default,N/A,N/A,0,0,Windows,119.57,m5.large,Migrate to t3.large,80.84,56.36
Sep/20,us-west-2b,Oregon,AWOR-TsRssApp02,Test,i-0946e698d7e97077a,stopped,RSSBus Application,Deepak Karir,7.21,172,default,N/A,N/A,0,0,Windows,32.34,m5.large,Migrate to t3.large,80.84,56.36
Sep/20,us-west-2a,Oregon,AWOR-PDUIPAPP03,Production,i-0f709e2461db27ebe,running,UIPath,Anjly Khurana,21.53,714,default,N/A,N/A,0,0,Windows,134.23,m5.large,Migrate to t3.large,80.84,56.36
Sep/20,us-west-2a,Oregon,AWOR-PDUIPAPP04,Production,i-07046d57098f2f872,running,UIPath,Anjly Khurana,25,714,default,N/A,N/A,0,0,Windows,134.19,m5.large,Migrate to t3.large,80.84,56.36
Sep/20,us-west-2a,Oregon,AWOR-DVARAAPP03,Development,i-0943609a1b3884400,running,Other,Vivek Ratnaswamy,10.11,715,default,N/A,N/A,0,0,Windows,134.42,m5.large,Migrate to t3.large,80.84,56.3
Sep/20,us-west-2b,Oregon,AWPJDEOHS02,Production,i-0f36a0919c8b43163,running,Other,Narender Reddy,14.75,713,default,N/A,N/A,0,0,Windows,134.04,m5.large,Migrate to t3.large,80.84,56.3
Sep/20,us-west-2a,Oregon,AWOR-PDCLNSQL01,Production,i-0bf3165ebffc0f49d,running,SQL,"Alek Slavuk, Haihao Li",11.28,715,default,N/A,N/A,0,0,Windows,134.37,m5.large,Migrate to t3.large,80.84,56.3
Sep/20,us-west-2b,Oregon,awor-pdpitweb02,Production,i-078d13d3156efe10b,running,Pitney Bowes,Liza Loebsack,10.77,715,default,N/A,N/A,0,0,Windows,134.42,m5.large,Migrate to t3.large,80.84,56.3
Sep/20,us-west-2a,Oregon,AWOR-PDBMSDB02,Production,i-04285d12632baa3d9,running,SQL,"Alek Slavuk, Haihao Li",8.86,715,default,N/A,N/A,0,0,Windows,134.42,m5.large,Migrate to t3.large,80.84,56.3
Sep/20,us-west-2a,Oregon,AWTJDE080,Development,i-07d5c8077c976df94,running,JDE Thick Client Server,Narender Reddy,12.99,713,default,N/A,N/A,0,0,Windows,134,m5.large,Migrate to t3.large,80.84,56.3
Sep/20,us-west-2a,Oregon,AWTJDE072,Development,i-04ece43a21af7416a,running,JDE Thick Client Server,Narender Reddy,13.52,713,default,N/A,N/A,0,0,Windows,134.04,m5.large,Migrate to t3.large,80.84,56.3
Sep/20,us-west-2a,Oregon,AWTJDE066,Development,i-0e0b03480141c3ef9,running,JDE Thick Client Server,Narender Reddy,12.91,713,default,N/A,N/A,0,0,Windows,134,m5.large,Migrate to t3.large,80.84,56.3
Sep/20,us-west-2a,Oregon,AWOR-QAECMAPP01,QA,i-05965843b881c89f0,running,Agilent,Long Tran,5.16,714,default,N/A,N/A,0,0,Windows,134.19,m5.large,Migrate to t3.large,80.84,56.3
Sep/20,us-west-2a,Oregon,AWTJDE060,Development,i-0c2ccbd419256b3a2,running,JDE Thick Client Server,Narender Reddy,13.04,713,default,N/A,N/A,0,0,Windows,134,m5.large,Migrate to t3.large,80.84,56.3
Sep/20,us-west-2a,Oregon,AWOR-PDWOMBAT01,Production,i-02f9ee256e0503c59,running,Other,Michael Lee,11.1,713,default,N/A,N/A,0,0,Windows,134.04,m5.large,Migrate to t3.large,80.84,56.3
Sep/20,us-west-2a,Oregon,awor-pdsciapp01,Production,i-09042bc04df09591d,running,Application,Ryo Miyaki,15.54,715,default,N/A,N/A,0,0,Windows,134.37,m5.large,Migrate to t3.large,80.84,56.3
Sep/20,us-west-2a,Oregon,AWOR-DVUIPAPP03,,i-06fabee2c7f826e47,running,Other,Anjly Khurana,24.78,715,default,N/A,N/A,0,0,Windows,134.37,m5.large,Migrate to t3.large,80.84,56.3
Sep/20,us-west-2a,Oregon,AWTJDE052,Development,i-03eaaed9a0f11a20e,running,JDE Thick Client Server,Narender Reddy,12.13,714,default,N/A,N/A,0,0,Windows,134.23,m5.large,Migrate to t3.large,80.84,56.3
Sep/20,us-west-2a,Oregon,AWTJDE051,,i-032f67f88d605953e,running,JDE Thick Cient,Narender Reddy,12.66,714,default,N/A,N/A,0,0,Windows,134.23,m5.large,Migrate to t3.large,80.84,56.3
Sep/20,us-west-2a,Oregon,AWOR-PDCTCAPP01,Production,i-083498bfcf2cf4265,running,Provantis,Long Tran,16.78,714,default,N/A,N/A,0,0,Windows,134.19,m5.large,Migrate to t3.large,80.84,56.3
Sep/20,us-west-2b,Oregon,AWOR-PDCTCAPP02,Production,i-09de5fae08190a4bd,running,Provantis,Long Tran,16.46,714,default,N/A,N/A,0,0,Windows,134.23,m5.large,Migrate to t3.large,80.84,56.3
Sep/20,us-west-2b,Oregon,AWTJDEFEG2,,i-03d2dbf7248dc02a4,running,Other,,13.53,713,default,N/A,N/A,0,0,Windows,134.04,m5.large,Migrate to t3.large,80.84,56.3
Sep/20,us-west-2a,Oregon,AWTJDEOHS01,Development,i-03a4f30ed29d37deb,running,Other,Narender Reddy,19.12,714,default,N/A,N/A,0,0,Windows,134.23,m5.large,Migrate to t3.large,80.84,56.3
Sep/20,us-west-2a,Oregon,AWTJDE032,Development,i-04602ded6242b2c9c,running,JDE Thick Client Server,Narender Reddy,13.44,714,default,N/A,N/A,0,0,Windows,134.23,m5.large,Migrate to t3.large,80.84,56.3
Sep/20,us-west-2a,Oregon,AWTJDE030,Development,i-035eb4662863453d6,running,JDE Thick Client Server,Narender Reddy,14.76,641,default,N/A,N/A,0,0,Windows,120.51,m5.large,Migrate to t3.large,80.84,56.3
Sep/20,us-west-2a,Oregon,AWTJDE034,Development,i-074d356ee9f54e1dc,running,JDE Thick Client Server,Narender Reddy,13.71,641,default,N/A,N/A,0,0,Windows,120.46,m5.large,Migrate to t3.large,80.84,56.3
Sep/20,us-west-2a,Oregon,AWTJDE040,Development,i-0f7b0b5c94d348363,running,JDE Thick Client Server,Narender Reddy,12.68,638,default,N/A,N/A,0,0,Windows,119.9,m5.large,Migrate to t3.large,80.84,56.3
Sep/20,us-west-2a,Oregon,AWTJDE043,Development,i-03808193acfe4aef6,running,JDE Thick Client Server,Narender Reddy,15.19,631,default,N/A,N/A,0,0,Windows,118.63,m5.large,Migrate to t3.large,80.84,56.3
Sep/20,us-west-2a,Oregon,AWTJDE071,Development,i-02cc596cfd052d792,running,JDE Thick Client Server,Narender Reddy,12.71,632,default,N/A,N/A,0,0,Windows,118.82,m5.large,Migrate to t3.large,80.84,56.3
Sep/20,us-west-2a,Oregon,AWTJDE038,Development,i-0c07cf8594f1eed31,running,JDE Thick Client Server,Narender Reddy,13.58,631,default,N/A,N/A,0,0,Windows,118.63,m5.large,Migrate to t3.large,80.84,56.3
Sep/20,us-west-2a,Oregon,AWTJDE070,Development,i-02bb53795c0352fde,running,JDE Thick Client Server,Narender Reddy,14.73,631,default,N/A,N/A,0,0,Windows,118.63,m5.large,Migrate to t3.large,80.84,56.3
Sep/20,us-west-2a,Oregon,AWTJDE031,Development,i-040e1d4cfa529fa5c,running,JDE Thick Client Server,Narender Reddy,12.93,612,default,N/A,N/A,0,0,Windows,115.06,m5.large,Migrate to t3.large,80.84,56.3
Sep/20,us-west-2a,Oregon,IRVLBLCMS01,Development,i-0a8ce901326240cac,running,Labeling CMS,Trevor Britton,14.65,565,default,N/A,N/A,0.01,0,Windows,106.17,m5.large,Migrate to t3.large,80.84,56.29
Sep/20,us-west-2a,Oregon,AWTJDE082,Development,i-0bdbe5932e487ac58,running,JDE Thick Client Server,Narender Reddy,12.17,567,default,N/A,N/A,0,0,Windows,106.55,m5.large,Migrate to t3.large,80.84,56.29
Sep/20,us-west-2a,Oregon,AWTJDE069,Development,i-0f968fcd1a755ab5e,stopping,JDE Thick Client Server,Narender Reddy,12.73,502,default,N/A,N/A,0,0,Windows,94.38,m5.large,Migrate to t3.large,80.84,56.28
Sep/20,us-west-2a,Oregon,AWTJDE062,Development,i-0ccbdd1efca1524eb,running,JDE Thick Client Server,Narender Reddy,13.06,498,default,N/A,N/A,0,0,Windows,93.58,m5.large,Migrate to t3.large,80.84,56.28
Sep/20,us-west-2a,Oregon,AWTJDE074,Development,i-05a40645b9f82351d,stopped,JDE Thick Client Server,Narender Reddy,11.9,361,default,N/A,N/A,0,0,Windows,67.82,m5.large,Migrate to t3.large,80.84,56.26
Sep/20,us-west-2a,Oregon,AWTJDE037,Development,i-09422dc7768fb7102,running,JDE Thick Client Server,Narender Reddy,13.55,349,default,N/A,N/A,0,0,Windows,65.57,m5.large,Migrate to t3.large,80.84,56.24
Sep/20,us-west-2a,Oregon,AWTJDE081,Development,i-083a2fdb5a66223cd,running,JDE Thick Client Server,Narender Reddy,13.67,279,default,N/A,N/A,0,0,Windows,52.41,m5.large,Migrate to t3.large,80.84,56.21
Sep/20,us-west-2a,Oregon,AWTJDE039,Development,i-0ccb9ffcc07d9a80f,running,JDE Thick Client Server,Narender Reddy,14.07,270,default,N/A,N/A,0,0,Windows,50.71,m5.large,Migrate to t3.large,80.84,56.2
Sep/20,us-west-2a,Oregon,AWTJDE035,Development,i-07d5693622b94dcb8,running,JDE Thick Client Server,Narender Reddy,11.7,235,default,N/A,N/A,0,0,Windows,44.13,m5.large,Migrate to t3.large,80.84,56.17
Sep/20,us-west-2a,Oregon,AWTJDE036,Development,i-09008e32e5d08f9fc,running,JDE Thick Client Server,Narender Reddy,13.26,235,default,N/A,N/A,0,0,Windows,44.13,m5.large,Migrate to t3.large,80.84,56.17
Sep/20,us-west-2a,Oregon,AWTJDE058,Development,i-0a8c69ada8f526d4d,running,JDE Thick Client Server,Narender Reddy,11.74,235,default,N/A,N/A,0,0,Windows,44.13,m5.large,Migrate to t3.large,80.84,56.17
Sep/20,us-west-2a,Oregon,AWTJDE049,Development,i-0804a3dfa6fa7edc1,running,JDE Thick Client Server,Narender Reddy,12.63,235,default,N/A,N/A,0,0,Windows,44.13,m5.large,Migrate to t3.large,80.84,56.17
Sep/20,us-west-2a,Oregon,AWOR-DV2PDMLAS1,Development,i-040448d17cf2aa93a,running,Windchill,Mike Lockwood,22.02,212,default,N/A,N/A,0.01,0,Windows,39.86,m5.large,Migrate to t3.large,80.84,56.15
Sep/20,us-west-2a,Oregon,AWOR-PDPAFCWEB01,Production,i-048e90b6b5aff9914,running,Palo Alto Network Firewall,Adam Goodman,0.21,713,default,N/A,N/A,0,0,Red Hat Enterprise Linux,59.18,t2.small,Terminate instance,No Data,55.28
Sep/20,us-west-2a,Oregon,test-linux-05,,i-068ba15b3a4b9c2d2,stopped,EC2-Automation,Felipe Gutierrez,0,149,default,2.09,N/A,0,0,Red Hat Enterprise Linux,21.25,t3.xlarge,Migrate to t4g.micro,49.9,54.17
Sep/20,us-west-2a,Oregon,AWOR-DVCOLAPP02,Development,i-05875d9f8d502a433,stopped,Collibra,Vinay Poola,0,103,default,N/A,N/A,0,0,Red Hat Enterprise Linux,53.46,m5.4xlarge,Terminate instance,No Data,53.46
Sep/20,us-west-2a,Oregon,AwOr-SsDlEtl01,Test,i-0d6125e47a41569c0,running,DataLakes,Pablo Vivanco,0.01,714,default,2.88,N/A,0,0,Linux/UNIX,162.08,m5d.2xlarge,Migrate to i3.large,113.82,51.83
Sep/20,us-west-2a,Oregon,AwOr-PdDlEtl01,Production,i-0fbc4d0ac3bb0c620,running,DataLakes,Pablo Vivanco,0.26,714,default,1.25,N/A,0.09,0.09,Linux/UNIX,162.08,m5d.2xlarge,Migrate to i3.large,113.82,51.83
Sep/20,us-west-2a,Oregon,AWOR-PDIDQAPP01,Production,i-00976a21e5ac2aa44,running,Informatica,Anu Kumar,2.86,715,default,47.63,N/A,0.02,0.01,Linux/UNIX,139.43,m5.2xlarge,Migrate to r5.large,91.93,50.37
Sep/20,us-west-2a,Oregon,AWOR-PDSECCTR01,Production,i-05479b9db88811c44,running,Other,Don Winter,7.92,714,default,17.47,N/A,0.02,0.01,Red Hat Enterprise Linux,113.81,m4.xlarge,Migrate to t4g.medium,68.29,48.03
Sep/20,us-west-2a,Oregon,AwOr-PdTibEms01,Production,i-fdf4bc25,running,TIBCO,Deepak Karir,4.06,713,default,14.92,N/A,0.19,0.31,Red Hat Enterprise Linux,113.65,m4.xlarge,Migrate to t4g.medium,68.29,48.03
Sep/20,ap-southeast-1a,Singapore,SINSQLPRD01,Production,i-023273b81088938fb,running,Other,Terence Koh,7.8,713,dedicated,N/A,N/A,0,0.01,Windows,226.66,m4.xlarge,Migrate to r5.large,184.59,47.38
Sep/20,us-west-2a,Oregon,AWOR-TSDWHAPP01,Test,i-026e93a0cdec8fcfe,running,Informatica,Stanislav Vohnik,0.99,713,default,14.12,N/A,0.05,0.04,Red Hat Enterprise Linux,136.18,r5.xlarge,Migrate to t4g.large,92.81,46.57
Sep/20,ap-southeast-1a,Singapore,AWSI-PDMESWEB02,Production,i-050392b790ac468cc,running,MES,David Tower,7.97,714,default,N/A,N/A,0,0,Windows,218.48,m5.xlarge,Migrate to r5.large,178.02,45.26
Sep/20,ap-southeast-1a,Singapore,AWSI-PDMESWEB01,Production,i-0246dbcc4981d0034,running,MES,David Tower,8.11,714,default,N/A,N/A,0,0,Windows,218.48,m5.xlarge,Migrate to r5.large,178.02,45.26
Sep/20,ap-southeast-1b,Singapore,AWSI-PDMESWEB04,Production,i-0c36f814053f6447e,running,MES,David Tower,7.45,713,default,N/A,N/A,0,0,Windows,218.18,m5.xlarge,Migrate to r5.large,178.02,45.26
Sep/20,ap-southeast-1b,Singapore,AWSI-PDMESWEB03,Production,i-020f3ae1f9ba54026,running,MES,David Tower,8.22,711,default,N/A,N/A,0,0,Windows,217.57,m5.xlarge,Migrate to r5.large,178.02,45.26
Sep/20,ap-southeast-1a,Singapore,AWSI-PDMESDSB01,Production,i-02652c8c0574b4ff6,running,MES,David Tower,5.45,567,default,N/A,N/A,0,0,Windows,173.5,m5.xlarge,Migrate to r5.large,178.02,45.26
Sep/20,ap-southeast-1a,Singapore,AWSI-PDTOMAPP01,Production,i-0a282253f2ef63d0d,running,Other,Billal Khan,7.32,714,default,N/A,N/A,0,0,Windows,218.48,m5.xlarge,Migrate to r5.large,178.02,45.26
Sep/20,ap-southeast-1a,Singapore,AWSI-DVEINVOI01,Test,i-0cc766ad87b7e7104,running,E Invoice,Andi Satyawangsa,7.22,713,default,N/A,N/A,0,0,Windows,218.18,m5.xlarge,Migrate to r5.large,178.02,45.26
Sep/20,ap-southeast-1a,Singapore,awsi-pdeinvoi01,Production,i-0f5518ab0922d2df8,running,E Invoice,Andi Satyawangsa,7.57,714,default,N/A,N/A,0,0,Windows,218.48,m5.xlarge,Migrate to r5.large,178.02,45.26
Sep/20,ap-southeast-1a,Singapore,AWSI-PDCCRAPP01,Production,i-073de70e07da62e2f,running,CCure Door Access Application Server,"Kelly Anderson, Alexi Bakas",10.25,714,default,N/A,N/A,0,0,Windows,218.48,m5.xlarge,Migrate to r5.large,178.02,45.26
Sep/20,ap-southeast-1a,Singapore,AWSI-TSMESDB01,Test,i-0f48dc962e74fb60c,running,MES,Haihao Li,14.71,713,default,N/A,N/A,0,0,Windows,218.18,m5.xlarge,Migrate to r5.large,178.02,45.26
Sep/20,ap-southeast-1b,Singapore,AWSI-PDECMAPP02,Production,i-00333dd5c6daaa057,running,"OpenLab OLSS server, Shared services",Choon Leng Loh | Andi Satyawangsa,7.3,468,default,N/A,N/A,0.01,0.01,Windows,143.07,m4.xlarge,Migrate to r5.large,178.02,45.04
Sep/20,ap-southeast-1b,Singapore,AWSI-PDECMAPP01,Production,i-08720f47ee185c124,running,Agilent OpenLab ECM Web/FT/APP Server,Choon Leng Loh | Andi Satyawangsa,7.66,469,default,N/A,N/A,0.02,0.02,Windows,143.37,m4.xlarge,Migrate to r5.large,178.02,45.04
Sep/20,ap-southeast-1a,Singapore,AWSI-PDECMDB01,Production,i-0b19651aaac741bcd,running,"ECM SQL Server Collation, Database",Choon Leng Loh | Andi Satyawangsa,7.25,713,default,N/A,N/A,0.01,0.03,Windows,217.96,m4.xlarge,Migrate to r5.large,178.02,45.04
Sep/20,ap-southeast-1a,Singapore,AWSI-PDCCRDB01,Production,i-0c72c90b08aa96405,running,CCure Door Access Application Database Server,"Kelly Anderson, Alexi Bakas",6.1,713,default,N/A,N/A,0,0.01,Windows,217.96,m4.xlarge,Migrate to r5.large,178.02,45.04
Sep/20,us-west-2a,Oregon,AWOR-TSATAAPP01,Test,i-024c36882b851917b,stopped,Other,Stanislav Vohnik,9.65,98,default,5.73,N/A,0,0,Red Hat Enterprise Linux,12.33,r4.large,Migrate to t4g.micro,49.9,41.9
Sep/20,us-west-2a,Oregon,AWOR-TSMDMAPP03,QA,i-0fc4ad89144622286,running,Informatica MDM,Anu Kumar,0.01,715,default,15.71,N/A,0,0,Red Hat Enterprise Linux,261.28,m5.2xlarge,Migrate to r5.xlarge,227.64,41.17
Sep/20,us-west-2b,Oregon,AWOR-TSMDMAPP04,QA,i-0f16f37a12eb06c76,running,Informatica MDM,Anu Kumar,0.01,714,default,6.57,N/A,0,0,Red Hat Enterprise Linux,260.96,m5.2xlarge,Migrate to r5.xlarge,227.64,41.13
Sep/20,us-west-2a,Oregon,IrvGFRPTL01,Production,i-f82d28e0,running,Web,Michael Liang,23.29,715,default,N/A,N/A,0.36,0.03,Windows,208.07,r3.large,Migrate to r5d.large,172.19,40.15
Sep/20,us-west-2a,Oregon,IRVQMSDEV02,Development,i-bbf429e4,stopped,QMS,Haihao Li,13.65,169,default,N/A,N/A,0.01,0.01,Windows,49.18,r3.large,Migrate to r5d.large,172.19,40.15
Sep/20,us-west-2a,Oregon,IRVMETCAL02,Production,i-07837f5eabff8df09,running,Metcal,Rano Ngai,13.93,714,default,N/A,N/A,0.01,0.01,Windows,207.77,r3.large,Migrate to r5d.large,172.19,40.08
Sep/20,us-west-2a,Oregon,AWOR-PDEUDC20,Production,i-023b174a9280b2d44,stopped,Domain Controller,Michael Lee,13.2,485,default,N/A,N/A,0.02,0.05,Windows,79.19,m4.large,Migrate to t3.large,80.84,38.3
Sep/20,us-west-2b,Oregon,awor-tsiprapp01,Test,i-c19eedd9,running,IPR,Binh Nguyen,8.49,344,default,N/A,N/A,0.02,0.02,Windows,54.38,m4.large,Migrate to t3.large,80.84,36.45
Sep/20,us-west-2b,Oregon,AWOR-QALABAPP02,OperationalQualification,i-09e8b69b637fbd37d,running,LIMS,Rama Mukkavilli,12.6,727,default,N/A,N/A,0.01,0.01,Windows,115.84,m4.large,Migrate to t3.large,80.84,36.29
Sep/20,us-west-2b,Oregon,awor-tsqmsapp01,Test,i-529eed4a,running,QMS,Haihao Li,8.87,370,default,N/A,N/A,0.01,0.01,Windows,58.06,m4.large,Migrate to t3.large,80.84,35.33
Sep/20,us-west-2a,Oregon,AWOR-PDCMSDB01,Production,i-f11bd22a,running,MS Certificate Services,Ben Monrad | Don Winter,16.52,715,dedicated,N/A,N/A,0.02,0.57,Windows,116.34,m4.large,Migrate to t3.large,84.49,35.11
Sep/20,us-west-2b,Oregon,IRVOLBSQL01-PRD,Production,i-0162bcabf057fe8f7,running,Chemstation,Long Tran,18.92,715,dedicated,N/A,N/A,0.14,0.86,Windows,116.34,m4.large,Migrate to t3.large,84.49,35.1
Sep/20,us-west-2b,Oregon,IRVSQLQA01,QA,i-0ffdb1541df22c496,running,SQL,Haihao Li,8.17,714,dedicated,N/A,N/A,0.01,0.21,Windows,116.2,m4.large,Migrate to t3.large,84.49,35.1
Sep/20,us-west-2a,Oregon,AWOR-PDSPCDB01,Production,i-08d3e9c5f65721210,running,InfinityQS Ã¢â‚¬â€œ Proficient,Rano Ngai,13.13,715,dedicated,N/A,N/A,0.02,0.03,Windows,116.34,m4.large,Migrate to t3.large,84.49,35.1
Sep/20,us-west-2b,Oregon,AWOR-QALABAPP01,Operational Qualification,i-03a1ea9dff001cd8e,running,LIMS,Olga Goren,13.48,716,default,N/A,N/A,0.01,0.02,Windows,112.21,m4.large,Migrate to t3.large,80.84,34.31
Sep/20,us-west-2a,Oregon,edwards-qlik-fe-proxy-prod,prod,i-0c7a3004c75bee917,running,Other,edwards-incidents@corpinfo.com,1.01,713,default,7.86,N/A,0.02,0.02,Linux/UNIX,36.36,c4.large,Migrate to t4g.nano,3.06,34.16
Sep/20,us-west-2b,Oregon,edwards-qlik-fe-proxy-prod,Production,i-08206bae0527c956e,running,Other,edwards-incidents@corpinfo.com,1.16,715,default,4.26,N/A,0.02,0.02,Linux/UNIX,36.47,c4.large,Migrate to t4g.nano,3.06,34.16
Sep/20,us-west-2b,Oregon,IRVLGLECN01,Production,i-057d0ddf2156fd3a0,running,Other,Sadiq Khanani,9.49,715,default,N/A,N/A,0.01,0,Windows,111.83,m4.large,Migrate to t3.large,80.84,34.08
Sep/20,us-west-2b,Oregon,AWOR-TSTOPPWEB01,Test,i-0733e102c6c04ba30,running,MES,David Tower,7.31,715,default,N/A,N/A,0.05,0.01,Windows,111.83,m4.large,Migrate to t3.large,80.84,34.06
Sep/20,us-west-2a,Oregon,AWORTCULIC01,Production,i-dfedd2c7,running,PLM|Teamcenter|Ignite,Vivek Ratnaswamy | Rajesh Pudota,11.35,712,default,N/A,N/A,0.01,0.01,Windows,111.35,m4.large,Migrate to t3.large,80.84,34.02
Sep/20,us-west-2a,Oregon,AWOR-PDIPDAPP01,Production,i-0cc3be9969838986f,running,IPDAS,Sadiq Khanani,13.75,714,default,N/A,N/A,0.02,0.03,Windows,111.64,m4.large,Migrate to t3.large,80.84,34.02
Sep/20,us-west-2a,Oregon,IrvTRXFIL07,Production,i-5e63b701,running,TRAX,Petr Kaspar,12.52,715,default,N/A,N/A,0.01,0.02,Windows,111.78,m4.large,Migrate to t3.large,80.84,34.02
Sep/20,us-west-2b,Oregon,AWORTCULIC02,Production,i-eff374f7,running,PLM|Teamcenter|Ignite,Vivek Ratnaswamy | Rajesh Pudota,11.33,712,default,N/A,N/A,0.01,0.01,Windows,111.35,m4.large,Migrate to t3.large,80.84,34.02
Sep/20,us-west-2a,Oregon,AWOR-PDMESCTT01,Production,i-197f6c8c,running,MES,David Tower,9.21,713,default,N/A,N/A,0.01,0.02,Windows,111.49,m4.large,Migrate to t3.large,80.84,34.02
Sep/20,us-west-2a,Oregon,AWOR-PDQLKWEB01,Production,i-c6dac153,running,Qlikview,qlikview_support@edwards.com,10.54,714,default,N/A,N/A,0.02,0.02,Windows,111.64,m4.large,Migrate to t3.large,80.84,34.02
Sep/20,us-west-2a,Oregon,IRVTRXFIL09,Production,i-0c662ceb60e9974cb,running,TRAX,Jim Mackowiak,12.13,714,default,N/A,N/A,0.02,0.03,Windows,111.64,m4.large,Migrate to t3.large,80.84,34.02
Sep/20,us-west-2a,Oregon,IRVJDETRX08,Production,i-09c72e2da6232d4b2,running,TRAX,Jim Mackowiak,11.97,714,default,N/A,N/A,0.01,0.01,Windows,111.64,m4.large,Migrate to t3.large,80.84,34.02
Sep/20,us-west-2b,Oregon,AWOR-PDQLKWEB02,Production,i-1352f2bc,running,Qlikview,qlikview_support@edwards.com,10.6,713,default,N/A,N/A,0.01,0.01,Windows,111.49,m4.large,Migrate to t3.large,80.84,34.02
Sep/20,us-west-2b,Oregon,AWOR-TSMIMDB02,Test,i-0174d2412e824d620,running,Active Directory,Michael Lee,1.65,715,default,N/A,N/A,0,0,Windows,111.78,m4.large,Migrate to t3.large,80.84,34.02
Sep/20,us-west-2a,Oregon,AWOR-TSLABSCH01,Development,i-03372a3a2eb2abf5d,running,LIMS,Olga Goren,20.84,713,default,N/A,N/A,0.01,0.01,Windows,111.49,m4.large,Migrate to t3.large,80.84,34.02
Sep/20,us-west-2a,Oregon,IRVSCOMSRV01,Production,i-0a38fa3423db72b6b,running,SCOM,Michal Misech,11.53,715,default,N/A,N/A,0.02,0.02,Windows,111.78,m4.large,Migrate to t3.large,80.84,34.02
Sep/20,us-west-2a,Oregon,AWOR-PDCYBWEB01,Production,i-0dff01a5a00e1fff4,running,CyberArk Privileged Account Security Suite v9.9.5,Eric Roe | Ben Monrad | Adam Moravcik,12.33,715,default,N/A,N/A,0.03,0.04,Windows,111.78,m4.large,Migrate to t3.large,80.84,34.02
Sep/20,us-west-2a,Oregon,IRVINE724,Development,i-041f2dc5a8f247140,running,AS2,Deepak Karir,24.36,713,default,N/A,N/A,0,0,Windows,111.49,m4.large,Migrate to t3.large,80.84,34.02
Sep/20,us-west-2a,Oregon,AWOR-PDSCCMFSP1,Production,i-0636df03bea1bbeb6,running,SCCM,Mike Pettway,13.96,714,default,N/A,N/A,0.02,0.02,Windows,111.64,m4.large,Migrate to t3.large,80.84,34.02
Sep/20,us-west-2a,Oregon,AWOR-PDSNOAPP02,Production,i-0a1f8aaf1e6bb1eee,running,Other,Michael Lee,3.71,715,default,N/A,N/A,0,0,Windows,111.78,m4.large,Migrate to t3.large,80.84,34.02
Sep/20,us-west-2b,Oregon,AWOR-PDCYBWEB02,Production,i-05a49f0e1dccc3ff5,running,CyberArk Privileged Account Security Suite v9.9.5,Eric Roe | Ben Monrad | Adam Moravcik,10.47,712,default,N/A,N/A,0.02,0.03,Windows,111.35,m4.large,Migrate to t3.large,80.84,34.02
Sep/20,us-west-2a,Oregon,AWORPDPLMTRA03,Production,i-8e530c96,running,PLM|Teamcenter|Ignite,Vivek Ratnaswamy | Rajesh Pudota,16.2,714,default,N/A,N/A,0.03,0.01,Windows,111.64,m4.large,Migrate to t3.large,80.84,34.02
Sep/20,us-west-2a,Oregon,IRVJDEREP01,Production,i-9322028b,running,JDE,Narender Reddy,10.57,714,default,N/A,N/A,0.01,0.01,Windows,111.64,m4.large,Migrate to t3.large,80.84,34.02
